0,US-10299,86814,Story,2019-09-10T10:37:20.564-0400,Doing,[]
0,US-10299,86814,Story,2019-09-10T10:37:15.939-0400,To Do,[]
0,US-10297,86809,Bug,2019-09-11T15:05:18.515-0400,Closed,[]
0,US-10297,86809,Bug,2019-09-11T14:47:05.836-0400,Verified,[]
0,US-10297,86809,Bug,2019-09-10T14:01:04.716-0400,Test,[]
0,US-10297,86809,Bug,2019-09-10T13:09:36.081-0400,Doing,[]
0,US-10297,86809,Bug,2019-08-22T15:05:29.867-0400,To Do,[]
0,US-10295,86773,Bug,2019-08-22T15:05:29.374-0400,To Do,[]
0,US-10294,86772,Bug,2019-08-22T15:05:29.568-0400,To Do,[]
0,US-10293,86770,Bug,2019-08-22T15:05:29.713-0400,To Do,[]
0,US-10292,86733,Bug,2019-07-31T15:32:28.900-0400,Closed,[]
0,US-10292,86733,Bug,2019-07-31T15:23:50.272-0400,Verified,[]
0,US-10292,86733,Bug,2019-07-31T13:22:20.813-0400,Test,[]
0,US-10292,86733,Bug,2019-07-31T12:28:48.282-0400,Doing,[]
0,US-10292,86733,Bug,2019-07-31T12:28:46.682-0400,To Do,[]
0,US-10291,86730,Bug,2019-08-22T15:05:34.915-0400,To Do,[]
0,US-10290,86728,Bug,2019-08-22T15:05:35.902-0400,To Do,[]
0,US-10288,86724,Story,2019-08-21T10:15:29.072-0400,Closed,[]
0,US-10288,86724,Story,2019-08-19T16:43:10.594-0400,Doing,[]
0,US-10288,86724,Story,2019-08-19T14:13:35.895-0400,To Do,[]
0,US-10287,86723,Story,2019-08-20T10:01:23.984-0400,Closed,[]
0,US-10287,86723,Story,2019-08-20T08:53:07.998-0400,Doing,[]
0,US-10287,86723,Story,2019-08-19T14:13:40.946-0400,To Do,[]
0,US-10286,86722,Story,2019-08-23T11:33:22.317-0400,Closed,[]
0,US-10286,86722,Story,2019-08-23T11:28:40.685-0400,Verified,[]
0,US-10286,86722,Story,2019-08-22T14:50:14.587-0400,Test,[]
0,US-10286,86722,Story,2019-08-20T11:37:43.197-0400,Doing,[]
0,US-10286,86722,Story,2019-08-19T14:13:55.716-0400,To Do,[]
0,US-10285,86721,Story,2019-08-21T10:13:26.225-0400,Closed,[]
0,US-10285,86721,Story,2019-08-20T11:08:20.729-0400,Verified,[]
0,US-10285,86721,Story,2019-08-19T16:30:37.633-0400,Test,[]
0,US-10285,86721,Story,2019-08-13T11:38:10.943-0400,Doing,[]
0,US-10285,86721,Story,2019-08-13T11:38:05.187-0400,To Do,[]
0,US-10284,86720,Story,2019-08-20T11:21:52.443-0400,Closed,[]
0,US-10284,86720,Story,2019-08-20T10:26:40.808-0400,Verified,[]
0,US-10284,86720,Story,2019-08-19T16:23:01.933-0400,Test,[]
0,US-10284,86720,Story,2019-08-14T16:25:44.374-0400,Doing,[]
0,US-10284,86720,Story,2019-08-14T16:25:38.210-0400,To Do,[]
0,US-10283,86719,Story,2019-08-20T08:49:40.803-0400,Closed,[]
0,US-10283,86719,Story,2019-08-19T14:13:12.704-0400,Doing,[]
0,US-10283,86719,Story,2019-08-19T14:13:08.106-0400,To Do,[]
0,US-10282,86718,Story,2019-08-08T15:06:06.958-0400,Closed,[]
0,US-10282,86718,Story,2019-08-07T12:35:20.026-0400,Verified,[]
0,US-10282,86718,Story,2019-08-07T12:29:47.227-0400,Documentation,[]
0,US-10282,86718,Story,2019-08-06T13:37:41.577-0400,Test,[]
0,US-10282,86718,Story,2019-08-02T07:14:07.679-0400,Doing,[]
0,US-10282,86718,Story,2019-08-02T07:14:03.442-0400,To Do,[]
0,US-10281,86717,Story,2019-08-13T15:29:32.659-0400,Closed,[]
0,US-10281,86717,Story,2019-08-13T14:23:12.938-0400,Verified,[]
0,US-10281,86717,Story,2019-08-13T12:44:47.084-0400,Test,[]
0,US-10281,86717,Story,2019-08-12T14:02:10.078-0400,Doing,[]
0,US-10281,86717,Story,2019-08-07T10:20:02.679-0400,To Do,[]
0,US-10281,86717,Story,2019-08-01T12:11:08.776-0400,Blocked,[]
0,US-10281,86717,Story,2019-08-01T12:11:04.043-0400,To Do,[]
